drugName,condition,rating,effectiveness,usefulCount,review_length
Tri-Previfem,Endometriosis,5.666666666666667,0.6666666666666666,12,292.0
Tri-Previfem,Ovarian Cysts,4.0,0.5,5,613.0
Tri-Sprintec,0</span> users found this comment helpful.,3.8333333333333335,0.3333333333333333,0,484.1666666666667
Tri-Sprintec,10</span> users found this comment helpful.,4.0,0.0,10,361.0
Tri-Sprintec,1</span> users found this comment helpful.,5.25,0.5,8,509.75
Tri-Sprintec,23</span> users found this comment helpful.,6.0,0.5,23,447.0
Tri-Sprintec,2</span> users found this comment helpful.,6.4,0.7,20,543.5
Tri-Sprintec,3</span> users found this comment helpful.,6.666666666666667,0.6666666666666666,9,471.3333333333333
Tri-Sprintec,4</span> users found this comment helpful.,7.0,1.0,4,387.0
Tri-Sprintec,5</span> users found this comment helpful.,9.0,1.0,10,229.5
Tri-Sprintec,6</span> users found this comment helpful.,9.0,1.0,12,552.5
Tri-Sprintec,Abnormal Uterine Bleeding,5.103448275862069,0.46551724137931033,228,527.448275862069
Tri-Sprintec,Acne,5.695121951219512,0.5426829268292683,795,572.6219512195122
Tri-Sprintec,Birth Control,6.101190476190476,0.59375,3244,504.7261904761905
Tri-Sprintec,Endometriosis,6.8,0.6,48,417.4
Tri-Sprintec,Ovarian Cysts,6.666666666666667,0.7222222222222222,30,584.0
TriCor,Hyperlipoproteinemia,3.6666666666666665,0.16666666666666666,281,287.0
TriCor,"Hyperlipoproteinemia Type IIa, Elevated LDL",5.5,0.5,75,126.5
TriCor,Hypertriglyceridemia,6.0,0.5714285714285714,543,259.42857142857144
TriLyte,Bowel Preparation,4.0,0.0,34,238.0
TriNessa,0</span> users found this comment helpful.,3.5,0.25,0,403.0
TriNessa,1</span> users found this comment helpful.,5.714285714285714,0.5714285714285714,7,540.8571428571429
TriNessa,2</span> users found this comment helpful.,9.0,1.0,4,385.5
TriNessa,3</span> users found this comment helpful.,7.0,0.6666666666666666,9,693.6666666666666
TriNessa,6</span> users found this comment helpful.,5.666666666666667,0.5,18,638.0
TriNessa,Abnormal Uterine Bleeding,5.933333333333334,0.6333333333333333,65,566.0666666666667
TriNessa,Acne,6.584415584415584,0.6493506493506493,722,538.6103896103896
TriNessa,Birth Control,6.198443579766537,0.5992217898832685,2110,517.4163424124514
TriNessa,Ovarian Cysts,3.5,0.25,11,698.75
TriNessa Lo,Abnormal Uterine Bleeding,8.0,1.0,1,563.5
TriNessa Lo,Acne,6.0,0.5,6,505.6666666666667
TriNessa Lo,Birth Control,4.777777777777778,0.4444444444444444,16,486.8888888888889
TriNessa Lo,Ovarian Cysts,8.0,1.0,2,674.0
Triamcinolone,Allergic Reactions,9.25,1.0,18,205.5
Triamcinolone,Allergic Rhinitis,6.327272727272727,0.6,734,325.1818181818182
Triamcinolone,Alopecia,8.7,0.9,313,408.9
Triamcinolone,Aphthous Ulce,10.0,1.0,61,276.0
Triamcinolone,Asthma,9.666666666666666,1.0,5,103.33333333333333
Triamcinolone,Atopic Dermatitis,9.25,1.0,152,425.625
Triamcinolone,Dermatitis,9.0,0.9166666666666666,351,256.1666666666667
Triamcinolone,Dermatological Disorders,9.0,1.0,9,417.0
Triamcinolone,Eczema,10.0,1.0,14,343.0
Triamcinolone,Gouty Arthritis,10.0,1.0,2,158.0
Triamcinolone,Iritis,10.0,1.0,1,594.0
Triamcinolone,Lichen Planus,5.666666666666667,0.5,35,91.0
Triamcinolone,Neuritis,7.0,1.0,2,42.0
Triamcinolone,Not Listed / Othe,5.0,0.5,3,177.5
Triamcinolone,Osteoarthritis,6.333333333333333,0.6111111111111112,29,339.77777777777777
Triamcinolone,Pityriasis rubra pilaris,10.0,1.0,5,247.0
Triamcinolone,Psoriasis,7.909090909090909,0.8181818181818182,114,253.72727272727272
Triamcinolone,Rheumatoid Arthritis,9.8,1.0,72,549.0
Triamcinolone,Sarcoidosis,8.0,1.0,6,693.0
Triamcinolone,Systemic Lupus Erythematosus,10.0,1.0,14,747.0
Triamterene,Edema,6.5,0.8333333333333334,153,299.8333333333333
Triavil,Anxiety,9.5,1.0,65,732.0
Triazolam,Insomnia,9.166666666666666,0.9583333333333334,961,265.6388888888889
Triazolam,Not Listed / Othe,8.0,1.0,14,752.0
Tribenzor,High Blood Pressure,7.466666666666667,0.8,207,355.06666666666666
Trifluoperazine,Anxiety,6.75,0.75,44,494.0
Trifluoperazine,Schizophrenia,8.571428571428571,0.8571428571428571,88,333.7142857142857
Trihexyphenidyl,Cerebral Spasticity,10.0,1.0,2,792.0
Trihexyphenidyl,Extrapyramidal Reaction,8.142857142857142,0.8571428571428571,35,181.85714285714286
Trihexyphenidyl,Not Listed / Othe,8.0,1.0,2,126.0
Trihexyphenidyl,Parkinson's Disease,3.6,0.4,56,229.0
Trilafon,Bipolar Disorde,6.5,0.5,42,229.5
Trilafon,Psychosis,5.25,0.5,48,388.25
Trileptal,18</span> users found this comment helpful.,3.0,0.0,18,767.0
Trileptal,2</span> users found this comment helpful.,7.5,0.75,4,515.5
Trileptal,39</span> users found this comment helpful.,10.0,1.0,39,666.0
Trileptal,Anxiety,5.666666666666667,0.6666666666666666,172,423.3333333333333
Trileptal,Bipolar Disorde,8.357142857142858,0.8571428571428571,1960,417.32142857142856
Trileptal,Seizures,6.857142857142857,0.7142857142857143,346,472.85714285714283
Trileptal,Trigeminal Neuralgia,8.88888888888889,0.9444444444444444,524,376.55555555555554
Trilipix,High Cholesterol,5.125,0.4375,186,203.25
Trilipix,Hypertriglyceridemia,4.75,0.5,205,336.625
Trilisate,Pain,7.0,1.0,2,88.0
Trimethobenzamide,Nausea/Vomiting,8.166666666666666,0.8333333333333334,41,326.1666666666667
Trimethoprim,Bladder Infection,4.75,0.375,47,263.75
Trimethoprim,Urinary Tract Infection,3.0,0.25,81,408.9
Trimipramine,Depression,9.0,1.0,2,615.0
Trintellix,17</span> users found this comment helpful.,1.0,0.0,17,328.0
Trintellix,Depression,6.059210526315789,0.6069078947368421,17973,480.8717105263158
Trintellix,Major Depressive Disorde,6.4,0.6361111111111111,6150,505.76666666666665
Triple Antibiotic,11</span> users found this comment helpful.,7.0,1.0,11,165.0
Triple Antibiotic,Bacterial Skin Infection,10.0,1.0,0,731.0
Triple Paste,Diaper Rash,10.0,1.0,8,127.0
Triprolidine,Allergies,10.0,1.0,11,185.0
Triptorelin,Prostate Cance,5.75,0.625,41,525.5
Triumeq,HIV Infection,8.46376811594203,0.8623188405797102,900,434.6231884057971
Trivora,4</span> users found this comment helpful.,4.0,0.0,4,232.0
Trivora,Birth Control,7.5,0.7,50,334.4
Trixaicin HP,Pain,9.0,1.0,19,375.0
Trizivir,HIV Infection,9.0,1.0,1,219.0
Trocaine,Tonsillitis/Pharyngitis,9.0,1.0,1,62.0
Trokendi XR,Seizure Prevention,10.0,1.0,11,761.0
Trolamine salicylate,Back Pain,6.0,0.6666666666666666,27,135.0
Trolamine salicylate,Bursitis,7.0,1.0,25,114.0
Trolamine salicylate,Osteoarthritis,8.25,0.875,55,99.5
Trolamine salicylate,Pain,8.5,0.9166666666666666,288,307.9166666666667
Trolamine salicylate,Raynaud's Syndrome,10.0,1.0,26,112.0
Trolamine salicylate,Rheumatoid Arthritis,1.0,0.0,6,401.0
Trolamine salicylate,Tendonitis,9.0,1.0,38,272.0
Tronolane Anesthetic for Hemorrhoids,Hemorrhoids,10.0,1.0,4,284.0
Tropicamide,Pupillary Dilation,2.6666666666666665,0.16666666666666666,15,455.3333333333333
Trospium,Interstitial Cystitis,10.0,1.0,79,162.0
Trospium,Overactive Bladde,7.5,0.775,586,330.1
Trospium,Urinary Incontinence,7.7,0.85,316,220.8
Trulance,4</span> users found this comment helpful.,1.0,0.0,4,818.0
Trulance,Chronic Idiopathic Constipation,7.560975609756097,0.7560975609756098,953,266.9024390243902
Trulicity,"Diabetes, Type 2",5.965397923875432,0.5899653979238755,5571,493.06920415224914
Trusopt,"Glaucoma, Open Angle",8.5,1.0,12,158.0
Truvada,HIV Infection,9.1,0.9,98,253.2
Truvada,Pre-Exposure Prophylaxis,9.0,1.0,38,380.3333333333333
Tryptophan,Depression,5.0,0.5,10,225.5
Tryptophan,Insomnia,9.75,1.0,115,307.75
Tryptophan,Premenstrual Dysphoric Disorde,10.0,1.0,8,218.0
Tudorza Pressair,COPD,9.285714285714286,1.0,231,172.14285714285714
Tudorza Pressair,"COPD, Maintenance",9.25,1.0,133,262.5
Tums Regular Strength,GERD,1.0,0.0,14,20.0
Tums Regular Strength,Indigestion,7.5,0.75,11,116.0
Tums Regular Strength,Stomach Ulce,9.0,1.0,21,99.0
Tums Smoothies,Indigestion,1.0,0.0,0,19.0
Turmeric,Herbal Supplementation,9.5,1.0,362,512.25
Turmeric,Not Listed / Othe,10.0,1.0,42,129.0
TussiCaps,Cough,9.8,1.0,66,326.8
Tussigon,Cough,10.0,1.0,18,154.0
Tussionex Pennkinetic,3</span> users found this comment helpful.,10.0,1.0,3,349.0
Tussionex Pennkinetic,Cold Symptoms,7.909090909090909,0.8181818181818182,91,381.09090909090907
Tussionex Pennkinetic,Cough,9.352112676056338,0.9577464788732394,921,347.80281690140845
Twynsta,High Blood Pressure,8.833333333333334,0.9166666666666666,74,189.16666666666666
Tykerb,"Breast Cancer, Metastatic",10.0,1.0,28,97.0
Tylenol,Pain,6.75,0.6875,194,110.0
Tylenol,Sciatica,5.5,0.5,47,112.0
Tylenol,eve,9.5,1.0,47,92.0
Tylenol 8 Hour,Pain,9.25,1.0,45,127.0
Tylenol Allergy Multi-Symptom Nighttime,Cold Symptoms,10.0,1.0,0,19.0
Tylenol Arthritis Pain,Pain,9.0,1.0,26,21.0
Tylenol Cold,Cold Symptoms,2.0,0.0,5,197.0
Tylenol PM,Headache,3.3333333333333335,0.3333333333333333,49,270.6666666666667
Tylenol PM,Insomnia,6.363636363636363,0.6363636363636364,306,287.1818181818182
Tylenol PM,Pain,9.0,1.0,43,252.5
Tylenol with Codeine,Pain,8.5,0.875,122,251.5
Tylenol with Codeine #3,Cough,7.666666666666667,0.8333333333333334,275,264.3333333333333
Tylenol with Codeine #3,Osteoarthritis,9.0,1.0,103,183.5
Tylenol with Codeine #3,Pain,4.941860465116279,0.47093023255813954,1713,315.40697674418607
Tylenol with Codeine #4,Osteoarthritis,10.0,1.0,5,53.0
Tylenol with Codeine #4,Pain,3.5,0.25,215,487.0
Tylox,Chronic Pain,9.5,1.0,27,491.0
Tylox,Pain,8.818181818181818,1.0,119,226.8181818181818
Tysabri,Multiple Sclerosis,7.986486486486487,0.8108108108108109,4319,410.1081081081081
Tyvaso,Pulmonary Hypertension,8.0,1.0,68,322.3333333333333
Ubiquinone,Dietary Supplementation,8.75,0.875,262,199.375
Uceris,Ulcerative Colitis,6.333333333333333,0.6666666666666666,38,399.8333333333333
Uceris,"Ulcerative Colitis, Active",6.5,0.625,129,427.0
Ulesfia,Head Lice,8.0,1.0,0,43.0
Ulipristal,Emergency Contraception,7.297297297297297,0.7297297297297297,677,520.5675675675676
Ulipristal,Uterine Fibroids,1.0,0.0,0,222.0
Uloric,Gout,8.21875,0.84375,988,411.78125
Ultracet,Pain,8.26086956521739,0.8913043478260869,1350,355.5217391304348
Ultracet,Rheumatoid Arthritis,9.0,1.0,66,302.0
Ultram,10</span> users found this comment helpful.,3.0,0.0,10,180.0
Ultram,12</span> users found this comment helpful.,8.0,1.0,12,381.0
Ultram,15</span> users found this comment helpful.,1.0,0.0,15,121.0
Ultram,21</span> users found this comment helpful.,10.0,1.0,21,194.0
Ultram,34</span> users found this comment helpful.,10.0,1.0,34,723.0
Ultram,Back Pain,8.052631578947368,0.8157894736842105,1794,339.7894736842105
Ultram,Chronic Pain,5.384615384615385,0.5192307692307693,1212,312.2692307692308
Ultram,Pain,6.293577981651376,0.6559633027522935,6087,318.54128440366975
Ultram,Restless Legs Syndrome,6.625,0.75,250,311.25
Ultram,Rheumatoid Arthritis,8.0,1.0,96,213.0
Ultram,ibromyalgia,7.096774193548387,0.7741935483870968,1540,354.19354838709677
Ultram ER,Back Pain,8.333333333333334,1.0,156,547.0
Ultram ER,Chronic Pain,7.8,0.8,96,180.4
Ultram ER,Pain,7.933333333333334,0.8666666666666667,611,451.93333333333334
Ultram ER,Restless Legs Syndrome,5.5,0.5,43,68.5
Ultram ER,ibromyalgia,7.4,0.8,207,241.4
Ultram ODT,44</span> users found this comment helpful.,10.0,1.0,44,503.0
Ultram ODT,Back Pain,7.0,1.0,85,726.0
Ultram ODT,Chronic Pain,6.5,0.6666666666666666,241,304.6666666666667
Ultram ODT,Pain,10.0,1.0,133,307.0
Ultravate,Dermatitis,9.0,1.0,7,303.0
Ultravate,Eczema,9.5,1.0,59,165.0
Ultravate,Psoriasis,9.0,1.0,2,709.0
Umeclidinium,COPD,4.0,0.25,49,295.5
Umeclidinium,"COPD, Maintenance",9.0,1.0,0,124.0
Umeclidinium / vilanterol,COPD,9.222222222222221,0.9444444444444444,727,371.6111111111111
Umeclidinium / vilanterol,"COPD, Maintenance",10.0,1.0,1,230.0
Unasyn,Bone infection,9.0,1.0,3,360.0
Unasyn,Urinary Tract Infection,7.0,1.0,7,40.0
Undecylenic acid,Not Listed / Othe,10.0,1.0,4,305.0
Undecylenic acid,Tinea Corporis,10.0,1.0,27,138.0
Undecylenic acid,Tinea Cruris,6.0,0.5,1,263.0
Undecylenic acid,Tinea Pedis,1.0,0.0,1,273.0
Uniphyl,"Asthma, Maintenance",10.0,1.0,61,282.5
Uniphyl,"Asthma, acute",8.0,1.0,17,369.0
Uniretic,High Blood Pressure,8.0,1.0,0,185.0
Unisom SleepGels,Insomnia,4.666666666666667,0.4444444444444444,112,232.55555555555554
Unisom SleepMelts,Insomnia,9.0,1.0,25,73.0
Unisom SleepTabs,Insomnia,6.0588235294117645,0.6029411764705882,1421,364.4117647058824
Unithroid,Hashimoto's disease,10.0,1.0,3,83.0
Unithroid,"Hypothyroidism, After Thyroid Removal",5.0,0.5,10,287.0
Univasc,High Blood Pressure,8.0,1.0,5,97.5
Uptravi,Pulmonary Hypertension,4.2,0.4,37,506.6
Urea,Dermatological Disorders,9.666666666666666,1.0,172,438.8333333333333
Urea,Dry Skin,9.555555555555555,1.0,191,258.44444444444446
Urecholine,Abdominal Distension,9.0,1.0,9,143.0
Uribel,Urinary Tract Infection,5.818181818181818,0.5454545454545454,573,416.09090909090907
Uricalm,46</span> users found this comment helpful.,10.0,1.0,46,122.0
Uricalm,Dysuria,7.294117647058823,0.7058823529411765,314,343.3529411764706
Urised,Urinary Tract Infection,9.0,1.0,23,158.0
Urispas,Dysuria,10.0,1.0,4,159.0
Urispas,Overactive Bladde,3.0,0.0,4,152.0
Uristat,Dysuria,9.0,1.0,24,371.0
Uristat,Interstitial Cystitis,9.0,1.0,87,220.0
Uroqid-Acid No2,6</span> users found this comment helpful.,10.0,1.0,6,76.0
Uroxatral,Benign Prostatic Hyperplasia,5.833333333333333,0.5555555555555556,1146,257.8333333333333
Urso,Biliary Cirrhosis,10.0,1.0,163,261.3333333333333
Urso Forte,Biliary Cirrhosis,10.0,1.0,37,278.0
Ursodiol,Biliary Cirrhosis,9.285714285714286,1.0,231,195.71428571428572
Ursodiol,Gallbladder Disease,6.333333333333333,0.6666666666666666,51,399.6666666666667
Ustekinumab,Crohn's Disease,9.0,1.0,17,584.0
Ustekinumab,Psoriasis,8.49438202247191,0.8932584269662921,2961,519.2022471910112
Ustekinumab,Psoriatic Arthritis,6.153846153846154,0.6153846153846154,192,441.0769230769231
Uta,2</span> users found this comment helpful.,7.0,1.0,2,63.0
Uta,Urinary Tract Infection,10.0,1.0,36,108.0
VESIcare,16</span> users found this comment helpful.,5.0,0.5,16,205.0
VESIcare,Overactive Bladde,5.333333333333333,0.4927536231884058,2992,377.1449275362319
VESIcare,Urinary Incontinence,7.333333333333333,0.7592592592592593,1799,401.037037037037
Vagifem,46</span> users found this comment helpful.,9.0,1.0,46,365.0
Vagifem,Atrophic Urethritis,6.333333333333333,0.6666666666666666,124,359.0
Vagifem,Atrophic Vaginitis,7.333333333333333,0.6944444444444444,846,299.8888888888889
Vagistat-1,Vaginal Yeast Infection,5.6,0.6,139,334.4
Valacyclovir,CMV Prophylaxis,8.5,1.0,8,583.5
Valacyclovir,Cold Sores,9.213483146067416,0.9438202247191011,3234,556.376404494382
Valacyclovir,"Herpes Simplex, Mucocutaneous/Immunocompetent Host",9.6,1.0,72,386.2
Valacyclovir,"Herpes Simplex, Mucocutaneous/Immunocompromised Host",10.0,1.0,103,459.6666666666667
Valacyclovir,"Herpes Simplex, Suppression",8.415730337078651,0.8426966292134831,3383,487.5730337078652
Valacyclovir,Herpes Zoste,8.384615384615385,0.8076923076923077,328,381.0
Valacyclovir,Multiple Sclerosis,9.5,1.0,25,496.5
Valacyclovir,Ramsay Hunt Syndrome,8.0,1.0,1,393.0
Valacyclovir,Varicella-Zoste,8.75,1.0,82,273.75
Valcyte,CMV Prophylaxis,8.0,1.0,2,487.0
Valdecoxib,Osteoarthritis,9.666666666666666,1.0,18,153.66666666666666
Valdecoxib,Pain,9.75,1.0,12,206.25
Valdecoxib,Period Pain,10.0,1.0,3,603.0
Valdecoxib,Rheumatoid Arthritis,10.0,1.0,8,153.0
Valerian,Insomnia,4.0,0.5,1,529.5
Valganciclovir,CMV Prophylaxis,8.0,1.0,2,487.0
Valium,13</span> users found this comment helpful.,9.0,1.0,13,486.0
Valium,43</span> users found this comment helpful.,9.0,1.0,43,481.0
Valium,8</span> users found this comment helpful.,8.0,1.0,8,193.0
Valium,Alcohol Withdrawal,8.571428571428571,0.9285714285714286,340,244.28571428571428
Valium,Anxiety,9.096,0.94,11623,391.424
Valium,Endoscopy or Radiology Premedication,10.0,1.0,44,162.0
Valium,Light Anesthesia,6.5,0.75,33,287.5
Valium,Light Sedation,9.666666666666666,1.0,113,150.0
Valium,Meniere's Disease,9.875,1.0,433,462.875
Valium,Muscle Spasm,8.514285714285714,0.8857142857142857,2422,340.62857142857143
Valium,Night Terrors,10.0,1.0,155,411.0
Valium,Seizure Prevention,8.333333333333334,1.0,51,231.66666666666666
Valium,Seizures,10.0,1.0,47,286.0
Valium,Temporomandibular Joint Disorde,9.428571428571429,1.0,193,412.7142857142857
Valium,Tetanus,6.0,0.5,6,40.0
Valproic acid,Bipolar Disorde,5.833333333333333,0.5416666666666666,162,372.75
Valproic acid,Epilepsy,3.5,0.25,3,457.5
Valproic acid,Mania,10.0,1.0,40,479.0
Valproic acid,Migraine Prevention,8.5,1.0,23,116.5
Valproic acid,Schizoaffective Disorde,6.75,0.75,31,406.25
Valproic acid,Seizure Prevention,3.3333333333333335,0.3333333333333333,29,147.0
Valproic acid,Seizures,7.0,0.8333333333333334,22,399.3333333333333
Valsartan,High Blood Pressure,5.8125,0.5375,3864,349.8125
Valsartan,Left Ventricular Dysfunction,9.5,1.0,58,111.0
Valtrex,1</span> users found this comment helpful.,10.0,1.0,1,77.0
Valtrex,CMV Prophylaxis,8.5,1.0,8,583.5
Valtrex,Cold Sores,9.241935483870968,0.9475806451612904,2962,544.0806451612904
Valtrex,"Herpes Simplex, Mucocutaneous/Immunocompetent Host",9.75,1.0,70,291.75
Valtrex,"Herpes Simplex, Mucocutaneous/Immunocompromised Host",10.0,1.0,103,459.6666666666667
Valtrex,"Herpes Simplex, Suppression",8.75,0.8833333333333333,3237,472.85
Valtrex,Herpes Zoste,8.333333333333334,0.8333333333333334,257,282.1666666666667
Valtrex,Multiple Sclerosis,10.0,1.0,19,256.0
Valtrex,Varicella-Zoste,9.333333333333334,1.0,81,257.0
Valturna,High Blood Pressure,5.75,0.5,42,287.25
Vanatab DX,Cough and Nasal Congestion,9.0,1.0,4,562.0
Vanatrip,Insomnia,7.0,1.0,31,160.0
Vancocin,Meningitis,7.0,1.0,3,292.0
Vancocin HCl,Bone infection,10.0,1.0,17,47.0
Vancomycin,Bacterial Infection,7.714285714285714,0.8571428571428571,195,337.0
Vancomycin,Bone infection,6.0,0.6666666666666666,25,95.0
Vancomycin,Clostridial Infection,6.0,0.6,120,397.2
Vancomycin,Meningitis,7.0,1.0,3,292.0
Vancomycin,Methicillin-Resistant Staphylococcus Aureus Infection,10.0,1.0,33,396.0
Vancomycin,Not Listed / Othe,3.0,0.0,7,491.0
Vancomycin,Peritonitis,9.0,1.0,6,130.0
Vancomycin,Pneumonia,9.0,1.0,15,393.0
Vancomycin,Sepsis,2.0,0.0,3,162.0
Vancomycin,Skin or Soft Tissue Infection,4.0,0.0,6,333.0
Vandazole,Bacterial Vaginitis,6.666666666666667,0.6666666666666666,69,182.66666666666666
Vaniqa,17</span> users found this comment helpful.,10.0,1.0,17,113.0
Vaniqa,Hirsutism,8.235294117647058,0.8431372549019608,2433,526.3137254901961
Vanoxide-HC,Acne,10.0,1.0,0,254.0
Vanquish,Migraine,10.0,1.0,0,67.0
Vanspar,Anxiety,1.5,0.0,31,301.5
Vantin,Bladder Infection,10.0,1.0,20,147.0
Vantin,Bronchitis,2.0,0.0,6,236.0
Vantin,Pneumonia,8.0,1.0,12,65.0
Vantin,Sinusitis,9.0,1.0,13,106.0
Vantin,Upper Respiratory Tract Infection,10.0,1.0,9,86.0
Vaprisol,Euvolemic Hyponatremia,9.0,1.0,14,536.0
Vardenafil,Erectile Dysfunction,8.2,0.868,7201,335.944
Varenicline,Not Listed / Othe,9.0,1.0,0,436.3333333333333
Varenicline,Smoking Cessation,8.803521779425393,0.907321594068582,21065,497.31325301204816
Varubi,"Nausea/Vomiting, Chemotherapy Induced",10.0,1.0,7,236.0
Vascepa,Hypertriglyceridemia,9.0,0.9210526315789473,499,350.3157894736842
Vasculera,Dietary Supplementation,9.0,1.0,4,265.0
Vasodilan,Raynaud's Syndrome,9.0,1.0,3,382.0
Vasotec,Diabetic Kidney Disease,3.0,0.0,33,48.0
Vasotec,Left Ventricular Dysfunction,9.0,1.0,7,429.0
Vectibix,Colorectal Cance,4.5,0.5,8,109.5
Vectical,Psoriasis,8.25,0.875,17,289.75
Vedolizumab,Crohn's Disease,4.0,0.3076923076923077,120,345.7692307692308
Vedolizumab,Ulcerative Colitis,4.875,0.375,149,433.25
Velcade,Multiple Myeloma,9.5,1.0,41,306.0
Velivet,Birth Control,5.785714285714286,0.5535714285714286,110,442.85714285714283
Velphoro,Hyperphosphatemia of Renal Failure,4.0,0.25,11,97.5
Veltin,Acne,7.333333333333333,0.7708333333333334,268,467.9583333333333
Vemurafenib,"Melanoma, Metastatic",6.25,0.5,56,543.25
Venlafaxine,Anxiety,7.057591623036649,0.7172774869109948,9442,508.9895287958115
Venlafaxine,Anxiety and Stress,7.159574468085107,0.75,2618,486.77659574468083
Venlafaxine,Autism,7.0,0.6666666666666666,134,371.6666666666667
Venlafaxine,Bipolar Disorde,6.823529411764706,0.7058823529411765,1059,378.2352941176471
Venlafaxine,Bulimia,8.5,1.0,14,455.5
Venlafaxine,Cataplexy,10.0,1.0,2,650.0
Venlafaxine,Depression,6.54006968641115,0.6698606271777003,18596,497.5940766550523
Venlafaxine,Dissociative Identity Disorde,8.0,1.0,15,695.0
Venlafaxine,Generalized Anxiety Disorde,6.627659574468085,0.6914893617021277,3616,516.8936170212766
Venlafaxine,Hot Flashes,7.5,0.782258064516129,4104,465.258064516129
Venlafaxine,Irritable Bowel Syndrome,8.222222222222221,0.8888888888888888,76,372.0
Venlafaxine,Major Depressive Disorde,6.922330097087379,0.7135922330097088,1850,538.6893203883495
Venlafaxine,Migraine,4.0,0.375,25,3106.0
Venlafaxine,Not Listed / Othe,6.8,0.6,9,384.2
Venlafaxine,Obsessive Compulsive Disorde,8.0,0.875,312,495.4166666666667
Venlafaxine,Panic Disorde,7.733333333333333,0.8333333333333334,798,526.0666666666667
Venlafaxine,Post Traumatic Stress Disorde,6.384615384615385,0.6538461538461539,64,519.7692307692307
Venlafaxine,Postpartum Depression,7.066666666666666,0.7,164,559.2666666666667
Venlafaxine,Premenstrual Dysphoric Disorde,9.333333333333334,1.0,80,261.3333333333333
Venlafaxine,Social Anxiety Disorde,7.173913043478261,0.717391304347826,636,372.4782608695652
Venlafaxine,Vulvodynia,7.0,1.0,19,187.0
Venlafaxine,ibromyalgia,7.05,0.75,1549,390.525
Venlafaxine,m Pain Disorde,1.0,0.0,0,352.0
Venofer,Iron Deficiency Anemia,7.75,0.75,63,444.5
Ventolin,"Asthma, Maintenance",8.5,1.0,29,216.5
Ventolin,"Asthma, acute",6.75,0.625,81,280.125
Ventolin,Bronchospasm Prophylaxis,1.0,0.0,30,102.0
Ventolin,"COPD, Acute",10.0,1.0,36,135.0
Ventolin,"COPD, Maintenance",8.0,1.0,27,11.0
Ventolin HFA,"Asthma, Maintenance",6.666666666666667,0.6666666666666666,32,198.33333333333334
Ventolin HFA,"Asthma, acute",5.333333333333333,0.5,12,180.66666666666666
Ventolin HFA,Bronchiectasis,9.0,1.0,6,295.0
Ventolin HFA,"COPD, Maintenance",6.5,0.625,165,286.5
Veramyst,11</span> users found this comment helpful.,10.0,1.0,11,360.0
Veramyst,Allergic Rhinitis,8.0,0.8333333333333334,40,239.33333333333334
Veramyst,Nasal Polyps,9.0,1.0,101,652.0
Veramyst,Rhinitis,8.11111111111111,0.8333333333333334,167,242.77777777777777
Verapamil,Arrhythmia,6.375,0.625,162,399.5
Verapamil,Cluster Headaches,9.106382978723405,0.9042553191489362,1013,421.3191489361702
Verapamil,High Blood Pressure,7.0,0.6666666666666666,264,280.1111111111111
Verapamil,Migraine Prevention,7.725,0.8,1657,422.6
Verapamil,Nocturnal Leg Cramps,9.0,1.0,12,765.0
Verapamil,Supraventricular Tachycardia,8.0,1.0,59,293.75
Verdeso,Dermatitis,10.0,1.0,15,425.0
Verdeso,Eczema,9.5,1.0,31,70.5
Verelan,Cluster Headaches,8.0,1.0,11,355.0
Verelan,Migraine Prevention,9.0,1.0,55,111.0
Verelan PM,Cluster Headaches,10.0,1.0,24,506.0
Verelan PM,High Blood Pressure,9.0,1.0,66,205.0
Versed,14</span> users found this comment helpful.,1.0,0.0,14,770.0
Versed,7</span> users found this comment helpful.,10.0,1.0,7,296.0
Versed,ICU Agitation,6.0,0.5,14,88.0
Versed,Light Anesthesia,3.769230769230769,0.3076923076923077,153,492.38461538461536
Versed,Light Sedation,5.5,0.5,158,390.64285714285717
Vesanoid,Acute Promyelocytic Leukemia,8.0,1.0,2,279.0
Vestura,Acne,9.0,1.0,3,544.0
Vestura,Birth Control,4.5,0.5,6,482.0
Vestura,Menstrual Disorders,2.5,0.0,0,477.0
Viagra,105</span> users found this comment helpful.,10.0,1.0,105,468.0
Viagra,25</span> users found this comment helpful.,10.0,1.0,25,207.0
Viagra,27</span> users found this comment helpful.,10.0,1.0,27,126.0
Viagra,34</span> users found this comment helpful.,8.0,1.0,34,351.0
Viagra,39</span> users found this comment helpful.,9.0,1.0,39,711.0
Viagra,44</span> users found this comment helpful.,9.0,1.0,44,490.0
Viagra,5</span> users found this comment helpful.,10.0,1.0,5,363.0
Viagra,Erectile Dysfunction,8.666666666666666,0.8876811594202898,8482,364.6521739130435
Viagra,"Sexual Dysfunction, SSRI Induced",8.846153846153847,0.9615384615384616,787,180.3846153846154
Viberzi,Irritable Bowel Syndrome,6.653225806451613,0.657258064516129,2265,496.0967741935484
Vibramycin,Acne,7.666666666666667,0.8333333333333334,20,86.33333333333333
Vibramycin,Bacterial Infection,8.0,1.0,125,502.0
Vibramycin,Bronchitis,1.0,0.0,47,308.0
Vibramycin,Skin or Soft Tissue Infection,7.0,1.0,10,48.0
Vibramycin,Urinary Tract Infection,10.0,1.0,110,33.0
Vicks Dayquil Cold & Flu Relief,Sinus Symptoms,10.0,1.0,1,254.0
Vicks Formula 44,Cough,5.0,0.5,0,472.0
